outcome,group,q,r,s,t,u,v,w,x,z
0,b,0.8886786347720772,NA,-2.1600486072439296,-0.8465147507002412,1.0083030543786826,-0.04778316967086055,0.4199457754488395,-1.2678993686447755,-0.06284521287825295
0,e,0.7587124994024634,0.08770229108631611,-0.048380104429116444,2.2471405114233405,0.3589561512972511,0.9938204031191867,-0.7236719878141643,-0.4868338009441082,0.4271919710566362
0,g,2.987232151441276,NA,0.7364754701858582,-0.663295736469712,-0.7137374558994946,-1.0699203299735656,-0.4256363883118744,0.8148596506556389,-0.14732859416079447
0,e,0.972045186907053,NA,-0.5753885986395728,0.23933805721651635,-0.7371191267859205,-0.5861794529372333,0.18852981179406247,0.281913502131193,-0.5241542311239428
0,a,2.6128292914945632,NA,0.04290533822204906,-1.5175672404355864,-1.1368981142259897,-0.39187840118619877,-0.6796127107190807,-1.0007833949704272,-0.993463244888449
0,a,0.9941256064921618,0.1502474455628544,1.0918960024637994,-0.815193870834565,-1.4780657603583198,0.2204483594748127,-0.2464176787283579,-0.5555440422961719,-0.43646502237023094
0,e,2.04164590802975,NA,0.30178031291833957,0.19946010711900625,0.27848404299666046,-0.6954040680047537,0.8846730686990059,-0.5151423454459441,-0.1349364489076399
1,b,0.05439333454705775,0.24679033807478845,0.8506598914395508,1.63738629879372,0.19444778104719673,0.7556880447308972,1.0066979624151111,1.209118913229867,1.3460641185783793
1,a,2.098543670028448,NA,-0.15445239099788907,0.9097109289509693,0.23914663057274,1.0622050939708505,0.4288966473740515,-0.9301943235681608,-0.08404870185746252
1,b,0.7162632958497852,NA,-0.9692183663523242,-0.6739499555745266,0.09525407222923074,-0.26646256460793927,1.0013710204635466,0.5980925148585998,-0.04368929580003611
0,g,1.5972201435361058,NA,-0.4461153598475256,-1.640676229774359,-0.364193459987014,-0.5625323327088827,-0.47829002676979526,-0.45159433802444904,0.19132245273604773
0,e,0.3233972161542624,NA,0.05888687678228599,0.4705447621633955,0.26643094087594643,0.48745121416935905,0.36594611468334254,1.0734429553654798,0.366191287421909
0,a,1.3316074116155505,NA,0.18559550118945886,0.42123868873509024,0.7580752372170891,-0.18192281963904886,-0.6865668347230983,0.35878840422673064,1.1417702167075363
0,f,2.225121919065714,NA,-0.5359543917667516,-0.14699829877312218,-0.7625547028665558,-0.665684979876247,-0.1420904399122553,-0.23850371712523766,-0.9868957220601119
0,f,2.615367104066536,NA,1.2151107400221988,0.8322374540033027,0.5667947222676295,0.10407504514261356,-0.9714027754049613,1.113645475002015,0.78476266482773
1,e,0.5350905207451433,0.3596335400361568,0.2379302982789709,-0.8515737706348142,-0.5331012628933331,-0.6604522039945676,-0.5598578106491114,1.1041994090599967,1.0206496406006529
1,g,1.5018814222421497,0.7631446828600019,1.637734194813643,-0.8835329322552585,-0.13931175179708133,-0.5270619370328786,-1.0584806764628232,-2.3286777751652177,-0.6172904220811819
0,f,1.004822360118851,0.4117248463444412,-0.40137949993956334,-0.7719707475162007,-0.18511426561219566,-0.5052977347629031,0.07580662584974038,0.22277642227587668,-0.4180990271903281
1,b,2.386778488056734,NA,-0.5029749593645958,0.265483442798656,-0.2673516639179315,0.14889614392594525,-0.8820204787510908,-0.24832307947686932,-0.6315562884076217
0,b,1.4701764970086515,NA,0.2818478223156172,0.9162730380514791,-0.5956504746182312,0.885465362248878,-0.3687968087501893,-0.09167761981582767,0.08267271986842706
0,e,1.6946627288125455,NA,0.9085280806749667,0.3531285214006489,1.1852859108147447,-0.011011066530044827,0.20933267328280342,-0.08163203022975074,0.6161828095245003
0,b,0.6096730004064739,NA,1.0972385597358418,-0.9678760841955923,-1.1093582687979446,-1.5432513528057819,-1.1136521244024997,0.4639079889013845,-0.31411043659525717
0,f,2.393969187978655,NA,2.134118213709339,-0.4582292541574634,0.3356184944117573,-0.07806237298073498,-0.9190926221817957,1.9848093957484396,1.7671540566805104
0,a,2.1355148158036172,NA,1.0557728090779774,0.2509184833516872,-1.1892775483284037,0.548205321114345,-0.6022114260986658,-0.26763594701114257,-0.4240334747070438
0,g,2.796489955857396,NA,-0.49339871122602774,0.6146588686113814,-0.23390344068677954,0.18402309942940331,-0.8961530750740111,1.211312637220137,1.3285451373343227
0,d,1.0934426996391267,NA,-0.6436786240585124,-0.4995942821712831,-0.07174139608087363,-0.2700016796849507,0.18115030776152416,0.00537503723573951,0.6940213191060594
0,f,2.3366784383542836,NA,2.3772973360548404,-0.21807064343708657,-0.05041638783709551,0.09828977150883865,-0.8169183175688624,3.9765386709623542,1.1444454460993279
1,f,1.0606076556723565,0.5470612996723503,-0.8655769374894421,0.6569504560482039,0.6896555821883329,0.19827824008026954,0.03529387193550053,1.1578878063284992,1.7471033963837934
0,d,1.4988231773022562,NA,0.4822588615392527,-1.722320527121371,0.6776777597303941,0.45517525125005043,-0.13004347945580552,0.7955796224649244,0.19848443830711296
0,d,0.21750655048526824,0.9927798786666244,-0.44124190881867126,-0.4813865308062327,-0.2986012527789744,-1.164168806280008,-0.14381334781607963,0.8899319100283527,-0.6723254413995772
0,b,1.670879115583375,NA,-0.5468126320780602,0.5513035246165673,-0.2735269708354387,0.3574760186670013,0.3092847475428435,-0.333460540536268,0.8192187504570783
0,a,1.006584839662537,NA,-0.8382924568522463,0.43749077222161936,0.8240155163823686,0.7550853478447271,-0.191253604526265,-0.29681971121902606,-0.29094242682404514
1,d,1.0442857691086829,0.9332639249041677,-1.3129860532266269,-2.1944272586590787,-0.979748380343336,-0.27561086656026856,-0.7801496353128128,-0.9081151171317107,-1.1867610401088036
0,d,0.69494838709943,0.32035175687633455,0.410373684873856,0.28696302960366826,0.6023769666236536,0.13914556187723098,0.2934624875818131,0.18765026412134395,-0.557127178162568
0,f,1.724562761373818,NA,-0.20682991688213065,-0.3610481970933677,1.0453940337734442,-0.12394563070892342,-0.5677679788082979,-0.7721638962312265,0.48361835662630825
0,f,1.98541205143556,NA,-1.3447113645615807,1.161497095759687,-1.7818443440503353,-0.5312989107983512,-0.2804436025678651,-0.9178051194394516,-1.3590494548438508
0,g,1.7167077774647623,NA,0.3385619907189855,-0.041503234814449806,-0.25226413513356577,-0.6027076939352964,-0.8261108991900488,-0.062267429435929667,0.0801846530407122
0,b,2.634420724119991,NA,-0.18893312358332734,0.9686511282604022,-0.35507868153965944,0.28291427780112666,0.18395523868059763,-1.0752062930544093,-0.3087104152503925
0,e,1.1959794997237623,NA,-0.38630196454850296,0.47017860160778713,-0.8262583332707754,-0.3131241556808532,0.3857468086276724,0.14005947472507685,0.2925638405424259
0,f,2.14845240698196,NA,-0.06112031218054543,-1.110075759760257,-0.1205830687697963,-1.0585552368256155,-0.2137749473044156,-0.13504327587668996,0.08240385300265789
0,b,1.7504761121235788,NA,0.06198481257233519,0.724013285575037,0.34549863494958133,-0.20063787247265258,0.3696881002185722,0.5776459084042802,0.6891802225729609
1,d,0.5674781680572778,NA,-1.044082867593544,-0.9142397565949723,-0.08209509609719623,0.13221566273086222,-0.07813308044127647,-0.6427562001960508,1.1300997838411255
0,g,2.6936166377272457,NA,-0.08344410775956204,-0.14492875748123668,1.0780396922377886,-0.5692757766863769,0.5569322450037612,0.1851015872743652,0.836198473032734
0,b,2.657777113141492,NA,0.33882887164524395,0.12958376517428905,0.05391072755338795,0.1939893904339275,-0.22366654041462,1.0658676071101703,0.5059129806139541
1,e,0.23644280154258013,0.6207386832684278,1.2189661833151333,0.08451189299253277,-0.48359285760576753,-0.6275551136439523,-0.2238818662503681,0.6984847333437071,0.11651946629165419
0,f,2.305469809100032,NA,1.4998772084349075,-0.7712644519215449,0.19918756834342274,-0.23371548704744807,0.8964953546781,1.997498381961738,0.4113694325469123
0,b,1.4847880681045353,0.6146615236066282,1.1473915581527514,-0.6132045155927952,0.9028019427867587,-0.2254183052954112,0.34153879408931687,2.041314895645547,2.0844838937131676
0,g,0.009262481471523643,0.11929923947900534,1.3536460060349897,1.5679692786023258,-0.7668431925374712,0.15130378908618114,-0.47829461510519433,2.4052747618783155,1.630039504549786
0,f,2.7357580536045134,NA,0.44319668775560783,0.48045872403948264,0.6639152229717038,-0.35772691029974624,0.473543431563575,-0.7101722252145839,-0.38344295185909916
0,e,2.463180154329166,NA,0.27017669107915265,-0.3991844286832269,0.10871738531881706,-0.09230548269264635,-0.1943935034699496,0.7196689182473726,0.9333009909063987
0,d,1.9675447032786906,NA,0.5576911273401127,-0.9289652752293328,-0.531389721570079,-0.7139805486962443,0.020324584970940057,-0.6756381260971539,0.0928387379689056
0,b,2.8335495872888714,NA,0.7867424360187966,-1.918645048792312,-0.009305321571648845,-1.2315114470821604,0.06011156111114571,0.3795365972882667,0.38223261466713
0,f,2.1546384659595788,NA,-0.28139073974060064,1.6059062594091722,0.015195738882930476,0.581199376069913,1.5025515414744286,1.5315663600626317,0.09200807251923171
0,f,0.08012771839275956,0.30923079955391586,-0.04565852094749059,-0.1680477364386498,0.44422326079676305,0.6880534413574257,0.2692596339032392,0.1090939874767122,1.1121044189875515
0,b,0.1824390571564436,0.6235083565115929,-0.7791721878847269,-0.9092675184343748,0.9461166619986363,0.31280617733256116,-0.26340205486581014,0.8634464656095764,0.7770998589923852
1,d,0.6128511861898005,0.4342357369605452,-0.24773475960293145,-0.8545073862105623,-0.11967787660564431,-1.1490874429955458,0.4942118202557218,1.486466694244322,-0.3541765893289207
1,b,0.23362299241125584,0.7934499364346266,0.31640491499658524,-0.1917694211691006,0.4139376338215818,0.07668452270916049,0.07257095059047072,0.7845789859334666,-0.40476872825895815
0,g,2.074637771816924,NA,-0.6086438155613398,0.4165921965017285,-0.08670151593628214,0.09150842176827703,0.34435026927704526,-1.7368248537968292,-0.1628693271266562
0,g,1.2447218124289066,0.4103632317855954,-0.7397195619193305,0.05650843562507088,-0.1789218351683019,-0.03831937854909126,0.4632552812066509,1.3667269265384125,-0.270153513714705
0,a,2.6926149115897715,NA,0.4974441964837779,0.5602230779170492,-1.1903627303197415,0.4388922782438447,0.66076110837916,-0.6559259542854807,-0.5288788083924038
0,e,0.8208198565989733,0.7603923073038459,0.22124326118489382,0.825951497418844,0.04390045044624186,-0.19380270221765591,-0.038494365235685,0.7880384499544717,0.6131508426432435
0,f,2.042537850094959,NA,-0.4267590518615751,0.9244116625597935,0.28209232425639974,0.2900665805836344,1.0087486661546103,-0.7379267385412305,-0.24473932775992752
1,a,0.15551043301820755,0.20121457055211067,0.8214656922209409,-0.34711229342640343,0.3019391897340967,-0.5301048133244385,0.017633937137729955,-0.2757295599046222,-0.5658090939494093
0,e,0.7498709703795612,0.028444773284718394,0.40473263662757575,-1.6534789753882548,-0.43031471122214004,-0.4089647492734529,0.03874640791991445,0.6256488304571506,-1.36166255429392
0,d,2.0281029352918267,NA,1.700858745523694,0.1237305490338354,-0.8690048721796821,-0.5456893052342932,-0.12954362005421624,0.9829064494914868,-0.02557726825511697
0,e,1.9469349312130362,NA,-0.16133347084000588,0.6715389731922989,-0.2894954670887054,-0.08613862276115627,0.18957501030236326,1.1675512505597212,-1.4206683686472241
0,e,0.6831326836254448,0.39001525612547994,-0.5538725735075594,0.098590006014902,0.293445603088735,0.4936870858720448,0.7472085577309466,-1.1848195832466037,0.7489998875403654
0,a,1.6306212760973722,NA,0.029244957400346577,-0.2248323440206993,-0.8653080811337495,-0.5420927986111013,0.060052073500332454,-0.6074279705256905,0.01321315572622822
0,f,0.7298839024733752,NA,0.13921955597296368,-2.122591980495822,-0.6227006347657411,0.20610029518802775,-0.6461605094660968,1.3727517817201735,0.9951365843050817
1,f,0.7778352806344628,0.5426804833114147,-1.3473879609240706,-0.8764751935976052,0.3492895867072433,0.026879811033801826,-0.079800823396595,-0.09655579428804528,0.761556264970666
1,e,1.3810039989184588,NA,0.23805797583525404,0.2641185189009173,0.21254734613724963,-0.6560157801663259,1.0788338081460047,0.250583873560858,0.6159349361523608
1,g,0.17358322232030332,0.09363441960886121,0.4412607299666086,-0.6384823363355014,0.0321367823740335,-0.877720244995093,1.0724948910145231,-1.1023918465625733,-0.504273905796463
1,g,0.9915385823696852,0.36732618673704565,1.4276912813082319,-0.5981524548527227,-0.7616459045384274,-0.8580584994805927,-0.7366573342958576,1.501965577944621,-0.6740494851293588
0,d,1.9470547924283892,NA,-0.1917473824929526,-0.8537523210681075,-0.6762712854374605,0.0770939486732235,-0.3047544853521544,0.4420422852139341,0.13568236196359262
1,e,0.24071181658655405,0.3249695058912039,-0.4157387337568748,0.25538111535976404,-0.04746393049873826,-0.3892521747999101,0.2799777975267047,-1.7208185838936567,-0.44322138814763357
1,g,0.8645545381586999,0.2896143635734916,-0.0371765272986786,0.3563257141517114,0.06313898375494603,1.058193525719308,0.059370251055042206,3.052438248259464,0.3482684267665602
1,f,1.3629611902870238,NA,-0.038444000604722986,-0.19029846817279078,1.886154642347742,0.7083891921167974,-0.521570374254686,0.360488930137218,1.1245871949285462
0,b,1.6632009346503764,NA,-0.32678007042223456,-2.5821846256504792,0.5081232858243628,-0.9235118382936909,-1.268644710136708,0.9493440986546586,0.9779639500395871
0,e,0.32329978910274804,0.4652346521615982,-0.09827348460107704,0.8047077835222377,0.17834295652782003,1.034866309222061,1.7476535945508327,0.3857705942023073,-0.30618961308026005
0,f,0.9198503172956407,0.7047869095113128,0.9427584443399971,0.47321953335106864,0.6550395659680639,-0.15855743078079582,0.8046836817522085,1.7148399836778792,0.82325504824062
1,a,1.0430792102124542,NA,-0.6508722519153544,-0.43512512339354925,-0.5640146202463309,0.5674900564861499,-0.023814867981058294,0.6472541773370549,0.10395633232755662
0,d,2.2148490243125707,NA,0.24427475348282415,0.7735380071248649,1.2009858026536018,-0.5009195746367106,0.20280115461700898,-0.05784093884556396,0.11915088973103774
1,f,0.7763492788653821,0.6717170616611838,0.18277045337979297,1.446443243547703,0.025097831250290525,1.0524629496587081,-0.5542894099988167,1.3637982912761073,1.246441292060275
0,f,1.2459808958228678,NA,0.3060605658775333,1.8036427675513207,0.24000034688319508,0.3892451385029513,-0.04833520399303709,1.8425388927459159,-0.678749712648085
0,a,2.174433300504461,NA,-0.005138400115649193,-0.8729197729730005,0.710039322613076,-0.10574953535276085,-0.7324836230671994,-0.19980690723016334,-1.1990574172189787
0,g,1.3739934980403632,NA,1.6654315947556357,1.8251591178638644,-0.5044017495345718,1.1428775211785793,0.11539559548952524,0.3252252536399416,-0.10958633410634475
0,b,1.3048272470477968,NA,-0.31612772313469556,-0.7594929259682733,-0.45644065549671187,0.36292232998867757,0.08906218999940185,-1.2538341806831896,-0.23146026295487798
0,e,1.8168076027650386,NA,-0.20784131007620293,-0.7317798056684214,0.4713642591218361,-0.008287568634246956,0.13176308900131847,1.388045897413989,-0.5530304892840274
1,e,1.0369216301478446,0.708896339405328,0.8144312559219189,0.24554881929492442,1.5317265200235082,0.013964465715329458,0.12200137157718521,0.4783554601585716,2.0777245375845075
0,b,1.7072697572875768,NA,-0.6725253194640837,-0.2801176256697139,-0.01433907128810858,0.41819579633793036,-0.6774115730993349,0.7429466967427663,0.1109042532662563
0,e,2.8782224552705884,NA,0.8500139446079249,0.5240942820723643,0.5940322467366761,-0.4076967243380453,0.002987407686134952,-0.4149934888005484,0.859182464083939
0,b,0.8838475712109357,0.8030133352149278,0.3513530996868717,-2.626256782149277,0.7925349755426008,-0.3386807198375281,0.07265500823585813,0.62622479891227,1.177195469877033
0,g,1.3573852793779224,NA,1.666500915716103,0.5639246483228645,-0.460458506302341,-1.00075312857276,-0.16283479471328346,-0.2963831752673065,0.017306910141577925
1,b,2.444594595115632,NA,-0.544119603122161,0.950594215429448,0.028079902507659876,0.43224013424901675,0.4151280030404828,-0.22293852986841317,-0.6494138726805752
0,f,2.6652052332647145,NA,-0.17172638305457927,-0.05825998362970131,0.028727776382105386,-0.4627294355870267,-1.0996930525426154,0.30741665599602025,0.30621878729137303
0,f,1.3833527164533734,NA,0.1957699808634089,0.8919046076964374,1.0842339157343461,0.5303671754696512,-1.4107522337943128,1.1633219737323206,0.3952143145801878
0,a,1.8077052540611476,NA,0.6939206430733387,0.18722265818771622,-0.5296819710238547,0.23579103449943647,0.6268888103602874,-0.17068260346253636,-0.019563267443623064
0,g,2.8132332956884056,NA,1.0900449214368009,0.3935369557447029,0.6071596919774847,0.19717508268478096,-0.774810020907087,2.824782108253363,1.4427610298182696
0,b,2.8514226658735424,NA,1.0040950431086086,0.502018166966827,-1.965340770033344,-0.3615756319705191,-0.9343479226519896,1.1328627042210397,-1.2195257603078897
0,g,1.6327523135114461,NA,0.7444108410595862,-0.3000477109613856,0.558088742131685,0.24247742610355244,0.7022451064045951,1.0757691719580622,0.519002572218392
0,f,0.511833407683298,0.17396596912294626,0.6683544062697063,-1.206728774075529,-1.1381393281382945,0.3710584857007226,-0.19581062740529892,0.29674416789307995,-0.15303829055433982
0,a,0.6019790929276496,0.26908093178644776,0.787882031822097,-2.150388707143433,-0.0808434570514793,-0.8068855613167433,0.13926972057558146,-2.060450960200623,-0.6975395236467494
0,b,1.115942977136001,NA,-1.5158971970107058,-1.1281083403841634,-0.1717963135408388,-1.0774944851182218,0.6941568021450858,0.10313597845164538,0.2837302407772442
0,d,1.7087832265533507,NA,0.06352572969343426,-1.2004152487977207,0.6962511306225078,-0.6239670598494961,0.48252676467862077,1.2502032342317206,0.2597366700072762
0,f,1.2795172319747508,NA,0.1570804712983332,-1.0527081101397933,-0.45992848881764875,-0.5269323994144772,-0.3166766892636875,0.9118609105336719,1.41955137241629
0,g,2.2914057690650225,NA,-0.5680327141122791,-0.28493059987279856,0.01303660870568829,0.550360709448688,0.4154259631075493,-0.04283169286538735,0.5639559657273554
1,g,0.11259882501326501,0.5462995988782495,0.6159823249435339,-0.12058363363654727,-0.31457193676600437,0.5795663612117795,-0.4948830558536589,2.0745031418141733,1.7212877571832164
1,e,0.4684102856554091,NA,0.13667380336622206,-0.8171903882597196,0.6698906496590875,0.44403718005112014,0.7192267963501716,0.6157025710279781,-0.5574363103120963
0,g,0.179480915190652,0.055428178515285254,0.4395122042037318,0.22227997676705327,0.5616427179893536,0.005668104454326348,-1.1479801966272263,1.9261611145695654,1.6125217810824068
0,f,1.3787961965426803,NA,0.5916401847692069,-1.2428233939423645,-0.25699942648503993,0.6077320549473813,0.367948390004799,0.7990630913569713,0.6080187722460626
0,a,2.9592161597684026,NA,0.05520496967015238,1.4961005272044818,-0.8171741025321132,0.9168674244565138,-1.0455104425973452,-0.17806618120929937,-0.7255530590740569
0,d,2.8508574853185564,NA,0.7649606324696654,-0.46294375370857066,1.910088569564375,0.5215637217919136,0.7341036970969541,1.251989250433211,1.036036000011779
1,a,0.005355287343263626,NA,0.09115888857623436,0.6048034508906085,-0.10945997661559444,0.161626079764107,-0.44922185662666386,0.08158149815872683,-0.1783301662475018
0,g,1.8549271174706519,NA,0.44307545595657555,-1.0322565861582031,-0.2719213036110703,0.1841408323826919,-0.7929263379198053,0.5017499495470512,-0.9671589832940861
1,d,2.4741080696694553,NA,-0.4589900965526572,0.5500901250704304,-0.8312945195295837,-0.5188454163626615,0.47097561129087795,0.18997326978142193,-0.7055217401503282
1,e,1.6497276644222438,NA,1.5818625716101264,-0.955966996623691,-0.6076091130557939,0.28960485774668054,0.38755148888072904,0.4452998309297683,-0.3155402943766794
0,a,0.31292336666956544,0.5612431420013309,1.2493473512971525,-0.16510798657627782,-0.7944330073482956,-0.1269104862884786,-0.8001702312187587,0.15685184526198123,-0.9802291927892511
0,g,1.2602289409842342,0.5576694805640727,1.251190843599725,-0.6174074098498792,0.7028039222480218,-0.15409255375086522,0.9395108693485712,1.1810508112173155,1.0403235769540986
0,g,1.3879984240047634,0.27229641331359744,0.47445214927171425,-1.2306475408221014,0.32810213421994266,-0.9935992043484503,-0.9486364788116954,-0.013397263854383834,-1.2328395609463316
1,b,1.3753551542758942,NA,0.4378455622327158,0.524863296535729,-0.33980064900663315,0.20177149820410645,1.033639766712935,1.7333543732601893,0.1050282287549591
0,d,1.2688066342379898,0.32909674709662795,1.6746747816248477,1.8457967770446888,-0.4950344938903649,-0.6354619363370981,-0.3273229316628109,0.19108775691446378,-0.2782825407445352
0,g,1.8429170027375221,NA,-0.22340772942520215,-0.531796765208757,1.4608123161311746,0.2409657041257627,0.9594888531726792,2.839522208924657,1.1655443013145113
0,b,2.620303950738162,NA,0.38379436691491203,0.4341900253790422,-0.028076930526133026,0.26843653678622914,0.03367882866986606,-0.41619011606969974,0.6445101809523697
0,a,2.0539929843507707,NA,-0.5052533680120666,-0.0802707099639311,-0.48391718780618004,0.41620402591927386,-1.15442611634718,0.5899129767455892,0.8808714890726809
0,g,0.40530397603288293,0.6414266389328986,0.33509013680471395,1.0143734473415054,0.3355887646522343,1.058073372172074,0.0923367795446527,0.6718176418496198,-0.614141331021457
1,a,0.4731456348672509,0.39051047270186245,-0.05990760313420743,-1.267075046648349,-0.7479607552994563,-0.8873734018013153,-0.09928809375473273,0.7628851908991031,-0.807257579355302
1,a,0.6414251122623682,0.32804700755514205,0.4103991809931714,0.8889654907626884,-0.7800809774179723,0.054265028433549384,0.07368080282244573,0.2556371538062032,-0.2095261175442072
0,d,1.8502187859266996,NA,0.11744054482690719,1.7641826521355524,0.45406191601129675,0.09832918928296885,-0.311430983937008,0.7301195818714035,0.8412660904111817
0,d,0.3954494339413941,0.9337024802807719,0.5018326603755221,-1.4395378946246185,-0.27444551494750047,-0.09952944846180234,0.10041632778034446,2.02911407781809,0.4433209285345753
0,d,1.4295190984848887,NA,2.376062173754053,0.38914827449987066,-1.03561948031956,0.8013747003496996,0.44600889600579247,0.4630332520067538,-0.8998204991523563
0,d,1.6381986374035478,NA,-0.2170972440000884,0.49408099196896615,1.0543621110232388,-0.008898886919304516,0.6070800066305317,0.48341113636704264,0.6764949742864083
0,g,1.4379944095853716,0.5645312129054219,0.9188304485378085,-1.0016785592256956,-1.145465957957885,0.27994883589358727,-0.20992130794801805,1.0023020881493296,-0.2747308485951823
1,g,1.1855505283456296,0.6316701846662909,-0.27544571271616625,0.10396555983262458,0.455464157008046,0.09852655023450582,0.1706219205000673,-0.39509021284272905,0.48773706416441953
1,f,0.9617030178196728,0.7468356532044709,-0.4614620301893527,1.1397352323636467,0.7338803691329765,0.32437556556203645,-0.03576216955968188,0.19956764481890493,0.6111359685772904
1,a,0.6138110209722072,NA,-0.11780128467663159,0.5846683568773569,-0.4438386381426665,0.12388922177521221,0.7408443137742949,1.3253396311324803,-2.135832395914807
0,f,1.4036134283524007,0.5412377684842795,-0.25326242440299296,0.7909032130593473,-0.18470137320433933,-0.44267808707354445,0.08843520861333892,-1.099922715131941,-0.9822935055981282
0,b,2.697144012199715,NA,-0.8615282629295511,-0.933033553796963,-1.3306743784928508,-0.066497496091313,0.03130210165529524,-1.059877883194139,-0.44916392513466696
0,g,1.1602003157604486,NA,-0.08485422062182277,-0.6034273402963206,-0.29969541005894135,-0.47482160563922293,1.2589675956263744,0.8084949911786318,-0.07684322145226666
0,a,2.1815985501743853,NA,-0.3324399727970629,-0.8170786310261475,-0.3801813995662977,0.43317908386766446,1.8895068651800846,-0.7648665947581086,2.2796651748122043
0,e,0.14646433666348457,0.7718591024167836,0.2553856116609501,-0.24343700407674,0.05818784795979981,0.6090698579000365,0.5740287853053677,2.074820951147465,0.9505676582387595
0,b,1.7280523949302733,NA,-0.020332431003405774,-0.12118263055346994,-0.43040402663229194,0.1590216931017516,0.22596340200825976,0.481896516691067,0.06888835376052062
0,f,2.9032299045939,NA,-1.7464025603074729,-0.10257379186181835,0.06137361998557101,-0.29152235934143617,-0.1616322594390557,-1.5529755224076967,-0.03015439061662567
0,d,1.8946548791136593,NA,0.3174937511847489,0.22806989353338775,0.9425298809234989,-0.6289880730105486,0.5959707714891788,1.656685169624545,0.5730532791068996
0,b,1.1321071267593652,NA,0.6314935486715257,-1.3490162767385787,0.8841804010056522,-0.6659343485721716,0.0772855652977179,0.6704701507239368,1.1829465007519766
1,d,0.4159919014200568,0.9084734509233385,-0.2777201876764352,0.12489975422004837,-0.6298530046411057,-0.12219942184522123,0.6255019530948351,-0.7294373197496061,0.0847906644801357
1,e,0.10423509171232581,0.1982376486994326,-0.2695716545273398,-1.536041117003234,0.07793745925768208,-0.5254318243206706,-0.6113613952314122,-0.4197466222106462,-0.9548659408819684
0,d,0.21258483594283462,0.6934752042870969,0.06068227827714298,1.7903714712879741,-0.6796162102037457,1.0046439548432047,0.137844462296624,0.2792835517939294,-0.8467064700391951
0,d,0.5751307841856033,0.1562068231869489,0.5477087095489935,-0.8994032552574938,0.6574596991916636,-0.8853526956031699,-0.7892006178250167,1.0260495479511,0.42026157947674203
0,a,0.4823581881355494,0.6752302090171725,0.43800164345860776,-1.2518721403991155,0.37193842348048683,0.06831218088694857,0.08290409213556163,0.580926779232283,0.7257239929012741
1,b,0.6650085097644478,0.17910008411854506,-1.150729142173412,1.7942943064350894,-1.2725124262162624,0.4466551032991776,0.4815692698503421,-0.7250563189644315,-0.6008297661995339
0,b,0.8169441819190979,NA,-0.4522735796230807,2.1542540080024932,0.790738336106017,0.8572728553755811,0.028426621799248042,1.5536529056007864,2.0239676145754357
0,b,1.7678038752637804,NA,-0.26129998073108107,-0.337877491601695,-1.0788703741142842,-0.08805841049414861,-0.5680769626664169,1.0869566903260668,0.07097154698198027
0,g,2.0928664435632527,NA,-0.4850416636021474,-0.9857078827931051,0.22607142364364982,-0.6067950434103067,0.25223813485339686,0.7582582598150887,-0.037560906045454145
0,a,2.340247160755098,NA,-1.9504836884320091,-0.4241535005450531,-0.7518532120355823,-0.12155347753225665,0.4313215049447731,-1.405869695600182,-0.8255377083589411
1,g,1.0869648896623403,NA,-0.8335837350913374,0.13331338109768018,-0.4432459679479708,-0.01482992428543669,-0.44570236852313844,0.4984690081235878,-0.17407865240632786
0,d,2.156618526438251,NA,0.9026171592724497,0.20967039676509455,-0.4343941552580457,1.2491979579764276,0.2756691401444739,0.9002501439883448,-0.4368707652376184
0,f,2.1194392272736877,NA,-0.4646219545923987,0.3130559566994263,-0.26561195560041684,-0.19275010554709623,-0.042945374264963525,0.10137095908254973,-1.2501933462190238
0,e,2.1975630337838084,NA,1.6221182117627637,0.26518235568986886,-0.17116823483732474,-0.2117275790997036,-0.11278098190326365,-0.05623154809081199,-1.8271712962103994
0,b,1.677786778891459,NA,0.8781744084356462,-2.1800945730220507,0.13359055426870478,-0.9922004057396212,0.03715144689741989,1.5857467348002887,0.3120337499018026
0,f,2.0401467885822058,NA,0.7900982120249309,-0.1654608102615228,-0.5462472120851568,0.43489199856148,0.21870525464109225,0.9507615087917498,0.2624198486286728
1,a,2.2838342178147286,NA,-0.6224817126322804,-0.9724539454969817,-0.3253802372386796,-0.6667827316739585,-0.61401052489293,-0.5201236146488345,-0.9148978335489039
1,a,1.3533209671732038,NA,1.19688143159452,-0.6300905317380983,-0.8929417289009791,-0.6163583412823829,0.11640152692729232,0.13625263456554393,0.014076715537931273
0,g,2.099289993289858,NA,0.6912397188104967,-0.2576953891327303,0.5841323242216917,0.4810513394268345,0.18946497117735467,2.5516113528590036,-0.11156334518860067
0,a,1.0560793038457632,NA,-1.0288105236869565,-0.35287484827561333,0.006370175324908509,0.6658319028760415,-0.19745403413445842,0.4163185378416544,0.2230451186329389
0,g,1.1573627174366266,0.5596932079643011,0.6889640545072568,-0.8058306181041975,-0.23450616409320557,-1.2091849025075452,-0.7462027999100058,0.9003516436527746,0.32072666231694835
0,b,2.115570940542966,NA,0.8154487018524641,-0.2378399114189814,0.12575820065600946,-0.08638510270994418,0.7234607784373697,0.35442813519643646,1.6895517858770255
0,g,2.1221391919534653,NA,0.5854397690535178,0.9145561233914432,0.8904189098665645,0.47932664045680484,1.1294411113841503,0.6872372580998275,1.2654847960252396
