group,q,r,s,t,u,v,w,x,z
c,2.1258522220887244,NA,-0.22534695741333405,-0.17915018819453343,0.19298398665095418,0.09239756153733764,0.11157236335442197,0.6168283974232462,0.18766952284707258
e,1.3956373985856771,0.5209864494390786,-0.18013833042878719,-0.9810572179280536,0.35283664072545556,-1.2990065972237248,0.41030038864458257,0.8388719513376792,0.8220839537137994
a,2.27290056576021,NA,0.28926886715133104,-1.062281072723747,-0.7506136751673158,-0.24155776686373023,1.1526447959829997,0.592567153694137,-0.13233877111743736
e,1.9337477716617286,NA,0.010151634966157598,0.683923701516735,-0.9984242672553142,-0.18084520778791915,1.0871005246735614,0.02628804772358201,-0.5648399733074684
f,2.1356293922290206,NA,-0.8020192350631297,-0.12926985668307103,-0.17445072889146082,-0.5070486466537603,0.27710539685758184,-1.0604253299026125,-0.5673062474960913
f,2.982723110122606,NA,0.597345374929606,0.10041112793279632,-0.9407014464276232,0.2309561091122291,-0.5872364851565087,0.5335176507392622,0.10955667496715357
g,1.3945042442064732,0.9907206117641181,-0.31230851535424486,-0.7563348260257168,-1.4327804022576744,-0.35829458302537037,0.26726656407960725,1.2828502194342475,-1.629546115306067
e,2.981284179724753,NA,0.4205633694129563,0.6904685383819167,-0.9694018534111233,0.35740896286294455,-0.19388195760792404,1.271898325529253,0.8012085877138406
g,1.3334386877249926,NA,0.6586883917020393,-0.15169604582639548,0.28951876346990596,-0.2587031439707124,0.3831317625209881,2.036213276410396,-0.10667053885989652
a,1.2514104978181422,NA,0.7739289906206219,-2.4478307460463604,0.07571840307740718,-1.7792564530886494,0.5298630223191907,0.9353149693531984,1.7511653718340452
c,1.3142177865374833,NA,-0.1883997593356816,-0.09865050719486458,-0.2795403122622656,-0.7693995764692471,1.3118942555776916,-1.2110705918935551,-0.375086443490906
g,1.2798114668112248,NA,0.37179095008415064,0.6667825372427326,0.23067708031439116,-0.2752154122772572,-0.20285798451872927,-1.2748789524947832,0.7825934800694893
a,0.9876347116660327,NA,0.15536096228149132,1.6864034226127196,0.2764078469350991,-0.055562833820357205,0.1869484690059647,0.631289925347921,-0.6342543884099491
g,1.7749910757411271,NA,-0.39386114512826853,-0.8442606461996356,0.08122099635881225,-1.4342659887216147,-0.8822749346010754,1.352213298421439,1.0442475860831064
e,1.9083743013907224,NA,0.0876918885345942,1.785291647247199,0.21935260737018397,0.45315410191010946,0.7484245676801324,-1.0157157225279203,-0.6953116526027819
e,2.304456626996398,NA,0.2440046438554014,-1.473466606560272,1.0402017432264927,-0.0959255663861105,0.04779495443754954,1.3015206106695212,-0.2092097964928583
f,1.4105014437809587,0.5684179451782256,1.22625273180302,0.967401173587135,-1.3055075386564337,0.23099525672570911,-0.33599427403102766,-0.7860229141896533,-1.8721407729800132
e,0.7221076043788344,0.876269408967346,-0.5969896483241073,-0.2950969666102742,0.21668458478363206,0.6028715194761883,-1.1837259716722093,2.0677482577080957,0.7416801319666101
a,1.7187469094060361,NA,0.55805930380286894,0.1446012977537602,-0.14909827057763425,0.6519638671084239,0.11569036847687188,0.39339236635642116,0.3136543005409335
e,1.7690545341465622,NA,0.5521638349672336,-0.30979050522614143,-0.3410484526203472,-0.8243333523523453,-1.0358576800669448,0.11093846440508981,-1.5983620238900516
g,2.1783218504860997,NA,1.027929238688251,-0.8862926920828365,0.637690877916133,0.32092528724546737,-0.13975063588939995,1.444933376126104,-0.368180815095466
e,0.5780414754990488,0.24001707532443106,-0.9808836084033411,-0.6872065910968059,-0.6040418434797448,-0.2545680018550921,1.0881610565758688,1.1939960845900175,1.0907912332897114
a,1.663082656916231,NA,0.8622802128606778,-1.1170490147298382,1.4491602857091057,-0.7233431106156775,-0.02124571967912013,0.6857193291250878,1.0424912071409047
c,1.256243966287002,NA,-0.1652988723380544,0.7149805712624481,1.5411223717551183,0.14945894677238766,-0.05080739658732791,2.439547289220746,0.3174004639565032
b,1.7370779584161937,NA,0.9781806147915038,-0.4034395729916107,-0.040542450915632244,0.29902734197440767,0.28589603387642815,1.1875797399065793,-0.6252326386059173
b,0.6332800390664488,0.08625378925353289,1.56411720941784,0.704539765272756,-0.012074175024764489,-0.2643657139355514,0.6065616213284859,0.8765798728262515,0.6398603505506751
f,2.324228812241927,NA,0.6809314525727977,1.2005019105793642,1.1174699214872308,0.2557150047099893,-0.29830847834532176,0.5777902797413517,1.5107542717172993
c,1.701088270638138,NA,0.3857895692198502,0.505995873450658,-1.1821180846247057,0.1741589484380122,-1.300867257010126,0.2292470327656813,-0.07221844320048033
c,0.08760386682115495,0.5446397315245122,2.621557035858732,0.39745639137935707,0.5051297926056043,0.7036994355477372,-0.4507317283712735,2.3966580897792413,1.8154979477080417
c,1.9561996785923839,NA,0.37045066243135816,-0.7250040315612823,0.024995834530216032,0.6513723034224485,0.646669909378776,-0.8122753650021486,-1.5266823755298184
e,2.188331598881632,NA,0.7705627835252262,1.6269533889323036,-0.11541876678190896,0.5312420846681843,0.21827271754748923,3.049812537646191,0.32286571771119776
g,0.9182656304910779,0.7984031904488802,-0.09841037895250558,-0.31482522589634865,0.7324960611035873,0.521704072884555,0.20699568634754442,-0.5866591094348567,-1.714305425396745
e,1.9757073784712702,NA,1.18998506969513,-0.5560674458905926,-1.3443582346697585,0.45010975917971763,-0.6548857831862106,0.3790656387429461,-0.3577149492988661
f,0.8434717250056565,NA,-2.059652724537669,0.04900083234466148,0.035720175733286674,-0.25679662933104236,-0.4748838861323639,-0.08528955080141964,0.7132824314285019
g,2.576531290076673,NA,-0.15382244030128644,1.0456183466174054,0.35268158450626474,-0.3503742683038609,-0.7006296821179621,1.1263622099447606,-0.18220625116218553
g,1.6052577544469386,NA,-1.1868859231854785,-0.7670661911657933,-0.47601304691045826,-0.5864117915958627,0.6914240962289472,-0.06672171083617306,-0.05695051834163559
f,1.5064755810890347,NA,0.18467153554264834,0.09899068985372797,-0.32820199267019995,-1.2515924251795716,-0.6153146515185852,0.0019473286526879852,0.18306102881581598
a,2.9908352564089,NA,1.2947889152318648,1.4152292964316149,0.16505360264466284,0.8151833465544638,-0.5358594917031709,-0.24125095368408653,0.6812614152073926
a,1.7196475197561085,NA,1.320646008396476,1.4406484615393012,-0.4210975447689298,1.0233005969920208,0.6562033109785903,1.5228527159770828,0.370497046490206
g,2.0063970086630434,NA,-0.6476136540537093,-0.04694432285161603,0.034146645079483416,-0.452918687888506,-0.2153732334351099,-0.8018528021319123,0.11429651535748406
e,0.5483715541195124,0.5169851644895971,-0.2695765191982792,-0.21649009661060398,-0.2885112717093786,0.5976403870455518,0.0034197133433563343,-0.7863338424865169,-0.12222718999635854
f,1.0491081350483,NA,-0.1753998288293553,-0.13255985534525835,0.6383195290470312,0.5153023136398392,-0.16511368225605383,-0.74147522550382,-0.6026824276938705
c,1.700522311963141,NA,-0.3631994567337773,0.8492162899354349,1.3601446890422118,0.18386867531607448,0.9078429491133707,1.0377553103600152,-0.07627398597236185
a,2.394574677105993,NA,-0.6018509529001093,0.8294178130434037,-0.7555737975175587,0.5576061794319165,-0.008545491233740418,1.0477151403776575,-0.3762102803884841
g,2.8988340315409005,NA,-1.6319906938760598,-0.6417365913783921,0.2725850141899515,-0.3170406550609318,0.06535271645749391,0.714532112427315,1.5111141931416208
a,1.868086882168427,NA,0.021794612913763778,0.5456244256178682,0.10343967282205518,-0.21599546771885988,-0.36071623431435396,1.4756308934794076,-1.3036416431575473
c,0.33694053953513503,0.8845363098662347,0.47397230635590826,-0.3377794730997868,-0.9637621322066388,-0.4667509266815584,-0.5518276079269175,0.0060889479790574574,-0.9320563567889698
f,0.5097429407760501,NA,0.4000348560285093,-0.3463469222522988,-0.09284635478823723,0.22487041093494314,0.04035960193390104,-0.10631684717490819,-0.245054744970107
c,1.2031821082346141,NA,0.4840392436675748,-1.0795099111057829,-0.4224058696695548,0.19080386323932036,-0.8519645715588904,0.8056922382648886,0.5828967771555063
g,1.1509109032340348,NA,-0.41351490376042066,-0.39645535299633217,-0.27139688510760596,-1.083170020635642,0.44640005696403806,0.2968200629139122,0.34601543720307826
f,0.776082614203915,NA,-0.605464387459014,0.9005058188291584,-1.4109787006875922,0.1775515765904379,-0.5534613182182898,-1.0310836298408652,-0.6820317455049936
c,1.485033045290038,NA,-0.6633698663999377,1.2219455282854108,-0.42147621772248567,0.1727890306569817,0.13554523029011728,-0.8234031691112487,-0.09878731756049348
c,2.5539985389914364,NA,1.535704954024546,-1.3338975524281478,0.18328870611639705,-0.4413604803317669,-0.03781497825692741,2.2798065011655755,0.5510916057359094
b,2.521195843582973,NA,-0.3785121639472633,-1.1479580443595911,-0.5172419976621443,0.4291798472852401,0.5664144778346236,-0.7812329918491425,-0.2651232971425955
e,2.3472953871823847,NA,-2.068036648540714,0.3054608892495848,0.4554285268399224,0.4076686111148419,0.5910615787868643,0.9191937883056227,0.8691646292193642
f,2.712117915507406,NA,-0.9862269602540099,0.12573774587685393,0.04697238914084467,0.20512047889825233,0.22406953222985979,-1.5105777692459013,-1.5490555811285531
c,1.0111153973266482,NA,0.053478311647628465,1.2248120108484868,-0.5527230854757158,1.5370441155053705,0.565802914618412,0.41034027425065756,0.6785175219133952
f,2.75800318736583,NA,0.5516471987406507,-0.15879047824456904,-0.3253030365004348,0.3253039507686661,0.18816128042329755,-0.39051951871196744,0.4919403296575706
c,1.1720278607681394,NA,0.31767516531140216,1.1974966417708575,-0.7917087070663457,0.4363536926412766,-0.06416130949589179,-0.32318827241431336,-0.6307907625567519
a,2.2394631723873317,NA,-1.0672190472489929,-0.2640494989664374,0.05314396533847164,0.4582994842318572,0.5796907241993083,0.04022942528918857,-0.35563220787225164
b,1.9247068532276899,NA,1.464837001715932,1.04977288273256,0.07356046168786351,0.7922748898954501,0.11353453672589331,1.81566303452021,0.6121211226664371
f,1.1750251643825322,NA,-1.5055137985641152,0.19670840070605206,1.0464423447063003,-0.4998574354022251,-0.4154366276856538,0.1469503892192714,0.7588683600531745
g,0.25958553166128695,NA,-0.408107857917904,0.12812977575949627,1.361780011890057,0.010789243719467021,-0.163248652098858,0.858711729049481,-0.6263953251297574
b,0.08405952039174736,NA,0.0010380842414898783,-0.6602401187998557,0.2315699167755729,-0.6496889490821712,-0.5954715938048103,1.4896370889312212,0.5899463128260267
a,1.5880134722683579,NA,-0.12091106500822471,0.4881687122296106,0.03757330023156817,0.07574883217595427,-0.7317047089850856,0.9274735209250905,-0.2515833589789198
b,2.542809816543013,NA,0.27743638067998133,0.006644908427710757,0.36740716293486797,-0.2778047741819622,-0.4208661882442404,-0.2218214301283578,0.6776439471821819
f,0.611449935939163,0.604712205240503,0.7423563917635304,-1.2957627128444063,0.8929831243139639,-0.6797345206737289,-0.09632293746337628,0.9987664017747324,0.643967738018125
f,0.897541203070432,NA,-0.7399660684238232,-0.2972080203633522,0.16451030283277102,-0.35209380567416076,-0.021323905301545987,0.3532413059650298,-0.38021850655640677
b,1.5037393094971776,NA,-0.6616237360059513,-0.12879887959754596,-0.022590181495053388,0.33320346798791084,-0.7787641365798541,0.2145279434118212,0.2786524573005533
a,2.910520794102922,NA,-0.4382891354081254,-0.1604196460810913,0.15135630810703557,-0.5499897423814994,0.34013656671380316,-2.2147289610061778,-0.650313315648489
g,1.7397212649229914,NA,0.138676424397853,0.1010184200819354,-1.0041633185931689,0.10900637536771322,0.06759829289387848,0.1823409188068481,0.5979102970821089
b,2.29892983334139,NA,0.5696620016711027,0.4005649500483868,0.1167870776598462,-0.06984195204573082,0.023956261202252284,-0.20677629559643218,-0.6787058101205181
e,1.4383238637819886,0.16820026864297688,0.3741192101488025,-0.2154002254381464,0.22459311040358126,0.23446803354767531,0.5723509073037951,2.7279045844256404,1.6103220098550384
c,2.2180674572009593,NA,0.9531483012179344,1.5882474200923582,-0.627790070966849,0.8360361809587872,0.24553081808988284,0.6669964105331951,-0.8085366950131472
a,1.972299937158823,NA,2.222672086208654,1.1349877108510085,0.03707872415534569,-0.022196459195486407,-0.2136581637940757,1.4202683685872353,0.8916853371428428
g,0.05905162054114044,0.9341257642954588,-0.036334699144424276,-0.43132830902229136,0.40093884663525914,-0.0016881174718088865,-0.33083895353285575,1.721763133037474,0.6207054000377547
f,2.921668200753629,NA,0.1508349632175469,-0.7208264393698515,-0.11500407350883433,0.1734093070790684,-0.7538518498494987,0.22164593141077032,0.10653378794951314
g,0.6678328884299845,NA,1.7176342445144421,0.14876951240142314,1.259751880379942,-0.12329467352070014,-1.2329990777336164,2.0173143917461784,-0.15206751726722234
e,0.7758040444459766,0.9767355164512992,0.6509002293230065,0.5317350430786176,-1.1905347897188105,-0.47151108477323944,-0.2617002773131268,0.8006276142074212,-0.1433894621089031
g,2.1110411945264786,NA,0.8877605398132902,-0.04465000105563618,-0.18842901845654597,-0.7144360076378382,-0.2640584999816879,-0.43489055951547606,-0.056110889106923564
c,2.6988219141494483,NA,-0.8285953192463367,0.031749185261561674,0.8601229122598396,0.37291715963983124,-0.31082971756066685,-2.1560615787045023,0.8960320246053954
b,1.5070091059897095,NA,1.017528559758509,-0.43290520569889746,-0.6783105070709258,-0.4173544850084143,-0.559980552209856,0.1912011293015386,-0.6207402142135687
c,1.2199603216722608,0.9301088403444737,-0.19703442542104754,-1.0707842307161952,0.3991325036081574,-0.6917806154461055,-0.12652287494034906,0.3533473660394912,0.008519528391681783
c,1.0702961564529687,0.8045973300468177,0.806052993843877,-0.13686581371236148,-1.3473271034996261,0.5192953068956625,-0.31598024198300523,1.1582260224509353,-0.548628494534964
a,0.9810012043453753,NA,-0.4626474360569023,-1.4504255263666992,-0.4356483387686297,-0.5602134921250775,-0.10043793173703612,-2.179262686534218,-1.6776733273323812
e,1.5065997981000692,NA,0.47412361831562305,0.8431497269729044,-0.8483009279020616,-0.4322106391424185,0.8093979119889659,2.1367572498946323,1.0094478389279524
a,0.12094070669263601,NA,-1.0251349347478034,0.1394542943338211,0.3919432965084336,-0.08534025342057672,-0.3992194962474054,0.9011731730112663,0.8954324431026032
b,0.5241311648860574,0.219825591892004,0.8808540415139339,-0.9775417840352227,-0.46191981781646924,-0.798879338487138,-0.31580778517538277,2.2647870190965476,1.1252877105947803
a,2.328771287575364,NA,-1.2326082990059906,-1.1929237967943407,-0.33079417695155494,0.6882944869668479,0.32393024327457154,-1.0934511244173126,0.2920873433665078
g,1.3459913358092308,NA,-1.5500513995986154,-0.9674455115601499,-0.9406149240588315,0.0842920321958272,0.03952793029941298,0.37291655251549677,0.6872391491571347
a,0.8845775295048952,0.15599954733625054,-0.20113430794334924,-0.6964060378730976,-0.7067207830618754,0.026533817066270005,0.5478099302805794,0.3553913840035454,-0.437598467903505
g,0.7007792384829372,0.4543014212977141,0.22249444150584988,0.1443461362357082,0.1201987342249871,-0.40857395135762864,-0.5780448719692166,1.398644009568917,-0.10704381178233441
c,1.082998267840594,0.5007534208707511,-1.2377031820483997,0.09777600527990404,-1.2846660831585655,-0.10060467707176986,0.9204418470726046,-1.537123717953302,-1.6626227024375297
f,1.4181539844721556,0.2616432993672788,-1.1750505986546569,-0.7342957881309689,0.2010723604743575,0.5589201240342772,0.5114702555960364,-0.6618595266721503,-0.09533223898006568
e,1.9605356140527874,NA,1.4970524744702283,0.0790337234004948,0.6301573056734835,0.5306220090645658,-0.09653021241234905,0.5345384697659565,-0.36267541716895285
f,2.783582753269002,NA,0.3686850413553825,0.8000952222419062,0.05526074137316017,0.744275107944815,-0.37238179121553405,-0.9397617974197215,-1.4256249812987438
c,2.4869702097494155,NA,-0.32320131289601667,-1.7347315568742399,-1.0706614596484563,-0.7248040613319277,-0.6257991087398644,0.4647713763764581,-0.3450528000265702
e,0.44889447349123657,0.57821866706945,0.31875569379156443,1.0442994891999406,0.8635968388297556,-0.13872807757836148,-0.45550071614982335,0.07141044598423019,-1.50495165363928
c,2.6531288644764572,NA,-0.6761573114590982,-0.1365406067906716,1.5142890558065147,-0.4035196947925604,-0.3412760407397716,1.3511750571115588,0.6024277343550337
a,1.286820382811129,NA,-0.8409644198892583,1.7304188188399048,-0.12439683442447062,0.7720378072094298,0.1965173588457624,-2.3024046969048,0.0010391723304162825
c,0.5536484266631305,NA,0.47891208935652385,0.5963711544582271,-0.10149842590887742,-0.47900366666733984,0.5344496325426993,1.288496562609852,0.9193568179906482
e,0.5941323568113148,0.5764843509532511,-0.4858171396080449,-2.2292847881842515,-0.447551731832118,-0.4526654997702092,-0.11423089564450717,1.0934036155862843,-1.4901351904086049
f,1.9465126970317215,NA,-0.32788640929578905,0.17719181996039893,-0.24372099080203835,0.36534057635103967,-0.3159281050850758,-0.3640274094462238,-0.4454975271302657
c,1.315493498928845,NA,-0.5152481348482532,0.0749331195965472,-0.6333273599074729,0.04490281350636259,-0.4445379429986493,-0.6786480692423498,-0.9545449090601461
e,0.30214756331406534,NA,2.3934283642348473,-1.1612542669756378,-0.3130423136268595,0.16504736030181938,-0.07336818059829389,0.48072249358714614,-0.4577806143865289
b,1.767871028278023,NA,0.21812883725396115,0.8652809228482431,-1.3225953491716858,0.43353970449871937,1.2314650251812669,1.5569326456169954,0.42719994718274484
g,2.791585223050788,NA,0.7582893783219009,-0.6791215506415029,0.7883595118556852,-0.5452122540288982,0.6517175366704718,1.206412536665775,0.6180302778576314
c,2.0936205389443785,NA,1.5494649749489229,-0.8772324646693528,0.9993649558422164,-0.5146298907519209,0.8186166423678376,0.8919203026884555,0.42931983503769977
e,0.4126182245090604,0.45929234102368355,0.8935511925260194,-0.6616462430787277,-0.6549605391199891,-0.1062079976770144,-0.09973098974180775,0.55859963573061,-1.6406793396522845e-4
f,1.742144083371386,NA,-0.5522981083506588,0.42634058651305257,0.4408978835143764,-0.6728170991137999,0.22349124422826122,-0.09364281746453995,-0.35588721529918144
f,2.708971017273143,NA,1.862947191537339,-1.6773302293329675,0.5072966802293994,-0.07387599006738271,0.3234896482011995,1.3082015475166267,-0.799946945359738
e,0.6565922303125262,NA,-0.32230280610021667,-0.05682981164498705,-0.19307232452956036,-0.06835382219458866,-0.47916049746934075,0.11755649294710785,0.1147933859834176
a,0.4050830095075071,0.4435995062813163,-0.7568616405515038,-1.0700362787134912,-0.3728213404644031,-0.5900265010104979,-0.3287835199600337,-1.1046489629732537,-0.5566098575506162
f,1.6603803222533315,NA,0.7656047772196359,-0.4899484879463758,1.2331428810950311,1.0473202976121154,-0.12625458172778575,0.3506662030031905,2.0947349688958345
f,0.4298137673176825,NA,-0.04591009392510853,-0.605863453257056,-0.39856026043855075,0.36532852803922233,-0.4859268811543272,1.2094542441360923,-0.5487413342532096
a,0.37702701380476356,0.6907566145528108,-0.25448150985670737,0.41226581069457424,0.032253614800658775,0.4608981037745756,0.5095603461009913,-0.1817524832528629,-0.17301096355422454
g,0.7645580596290529,0.49334130086936057,-0.0136246610467326,-0.25805567840250476,0.14293081611069247,-0.9059531035328698,-0.16660991515981738,0.2518520065048624,-1.088134590286547
a,2.770279784454033,NA,1.0622231765629562,0.889647878198625,1.3844026870515518,0.3995112638325053,-0.9986680065921848,-0.6912542714600056,0.2913730330034892
f,2.4494027718901634,NA,-0.02435139427175459,-2.0701297431340233,-0.939271763525309,0.10616420470350862,-1.2542689109640637,0.7667863151400267,-1.0381009375313235
c,2.8025850236881524,NA,1.5335247694055343,0.125997909340232,0.16423133991579825,0.7681909937893922,-0.6450573096127724,1.1984088775877209,0.377288386927188
e,1.0956869486253709,0.9314387557096779,0.21463147830861634,0.1869499430423568,-0.9289444913734599,0.7117241350663294,-0.3880650046901337,0.24738956493687636,-0.7212037839932132
g,1.0629031579010189,0.22919389186426997,-0.42149391569907635,1.0063592187282402,-1.190933714168168,0.23144581444921652,-0.5029757573172231,0.4695671909579048,0.5952489790858061
b,0.5253508295863867,0.9793679167050868,0.4298281176740387,-0.6882269589112963,0.26235454772128736,0.1328621601431817,0.13855816382678499,-1.1081058345710213,-0.7144745795740167
a,1.9260714235715568,NA,-0.886305629021261,0.16395675044798194,-1.05110211495392,-0.7933589694336612,-0.006458560194812335,-0.1887582966445455,-0.5788767220666993
c,2.4249387667514384,NA,-0.02789293496931508,0.5970977621707146,0.5107370451500791,-0.017853183306480586,0.7667808218492672,-0.903652325480579,0.45445711946739586
c,1.2893284808378667,NA,-0.013786815192547042,2.067781976376862,-0.6710357462861354,-0.0014934696267117076,1.2223294040197878,1.3703356366011146,-0.6885820576709829
a,1.8458902600686997,NA,1.886529868353136,0.4074177479013848,0.775653636200962,0.9566597297478343,0.397557452215968,0.5944789410980982,0.711129538213281
c,2.313420600956306,NA,-0.9896603205643444,-0.9111136114794052,0.2987991007331361,-0.6926259699031381,-0.841295100277895,0.2602687295969676,-0.1337221850239565
f,2.758413497591391,NA,0.10241050901468007,-1.9114515440130826,-0.49695013486091433,0.12496787513453333,0.6794435804832019,1.5416139634316548,-0.9724720524588731
g,1.6009710996877402,NA,-0.510354979463149,0.48461440699372965,-0.004651743874978673,0.4360714854262858,0.36703556396344367,0.6787737275486299,0.21474422303127635
g,0.46851527877151966,0.8298729136586189,0.08065861113093578,-0.06610118997414861,-0.48172857276664827,0.1807259293687069,0.7873455408261257,-0.013072822464067158,-0.0894411025727293
e,1.0111517279874533,0.5136377010494471,1.1451772094886266,0.10913391538323833,-0.38168908931726964,-0.16534401206583815,-1.0077249387637444,2.016695104873425,1.4924166639410528
a,0.2913043247535825,0.3905602574814111,0.3692868727926799,-1.280074014451027,0.4743910694140443,-1.1227476849348657,-0.8836627306635131,0.8089428943471079,0.06529008197210329
g,2.439263701206073,NA,-0.3518048795867585,-0.15049416363418297,0.08628607515274778,0.03985430308319669,0.7585999244649334,0.40371465090893116,1.811370859875326
f,1.075505614746362,NA,0.1596333457882132,0.14988797854226632,-0.008274165324091504,0.4280144132438522,0.5756410376529041,-0.09898473103851635,0.5531304684684117
b,2.1906743478029966,NA,0.8028770669625583,1.6481825709590654,-0.44108859084630775,0.09735415157522165,-0.6882971034601304,-0.9228755929177299,0.5943934052970726
c,2.324224570998922,NA,0.8033494990078328,0.5330922255565428,-0.5672250253484653,0.49023624275956257,0.07537581169370941,0.8104850989322032,0.27108362941189834
c,2.3892141391988844,NA,0.00991950244648973,0.5325979099238959,-0.6302445981071674,0.6279805562446071,0.29898607634471147,0.5782551599451697,-0.8720109497600501
g,0.4569834675639868,NA,0.8601948926715689,-0.3358926957231916,0.08780040312831155,-0.17479158245081594,0.1795113220233034,2.0462969400182427,0.8802128233030837
g,1.5928831505589187,NA,0.5362565122202635,-0.38009200838955937,0.36311173180128314,0.5577023516520155,0.1366497987692743,-0.05350840777719712,0.8427728174203718
f,1.5185143172275275,0.011713604209944606,0.3911679601764188,0.2560109956725428,-0.4658707263534416,0.18425377061220538,-0.29914230519089297,0.6707424742134787,-0.8473614372463214
a,0.013312167255207896,0.687315876595676,-0.4079027920464391,-1.5992554344771643,-0.7345799479858911,0.021095337642815182,0.8269495830357825,1.3567586451227283,-0.699476271626042
a,2.3380046440288424,NA,0.45089979262799584,0.19622168644292742,0.29806762781224794,0.4267395458546362,0.2484412732527568,-0.10386434801545613,0.30012991514834364
f,2.3819319256581366,NA,0.7361607124198635,0.6322539309723045,0.3952416416115135,0.014081587471340973,-0.24895796934979048,2.0125614277457577,0.8312582855819319
b,1.2158899179194123,NA,0.6413647270023415,0.40266248086535944,-0.010923464233698221,-0.6825715995664934,0.41540030107918513,0.6207980213069177,0.9074002960849361
g,1.2948480122722685,0.5632377420552075,0.5489200899883316,-0.10321816184825981,0.4203641323896474,-0.16520004952284925,0.4682671783878128,0.41610116123120877,-0.9607329424613639
g,0.5611591525375843,0.022500420454889536,1.5732344844053594,-1.2492735785404563,-0.8086276242466658,0.37009152955811286,-0.16933726057764464,0.593598865010677,0.0641183178146233
f,0.6248611556366086,0.40153494267724454,0.15456486103068245,-1.113356841827539,0.7034663500559648,-0.7701946208445838,-0.42522801355094475,1.1740181105947327,0.7937767051377145
e,0.4837997762952,0.23455239576287568,0.7927286414290656,0.7417986854596624,0.7014164900244311,0.22490449886770655,0.08050387482082744,1.2186109103921638,1.1676217505161555
b,1.5402649829629809,NA,-0.7747325811734886,0.3444173159255162,0.6766419170743563,0.22816444979848333,-0.7979479643151799,-0.35376164698382057,-0.3338416220845817
a,2.551469546975568,NA,-0.29916474513865154,1.049530096859371,0.42332557225798373,0.07516161946944949,-0.383780352313811,2.128861179444287,1.6350430563438803
g,0.5021656535100192,0.024914457462728024,0.7157889534316404,0.9674040014068547,-0.9060725214304557,-0.23544855869535425,0.3427514296578729,-0.17501273455817856,-1.520616690406669
e,1.4592963396571577,NA,-0.5258847749452373,1.1282134083909114,-0.7539808417085365,0.6404678240470016,0.3791464821120356,-0.6965495323146642,-0.3345577973406902
f,2.152041579131037,NA,0.6545711711377984,0.9034693700288347,1.0606562842976799,0.3545228740129299,-0.8670692854506018,1.3752643093525887,0.7980288477662723
f,2.4886928137857467,NA,0.8648629097689065,-0.5384689053705634,0.1454671022937883,-0.47565818702345464,1.557885723423875,-0.8045339902740754,-0.0973863190577256
a,2.784903210354969,NA,-0.12911150736758126,0.8840146343466859,-0.20916847895640164,0.7006810773503414,0.6544530374690192,-1.396903385363478,-1.1340782350141776
b,2.2028626317624003,NA,-0.129443330679273,-0.21165832408729207,-1.2032142911245522,-0.1935333203926637,-0.21276947046112707,-1.3307028314616984,-0.5616756170981699
c,1.19199227867648,NA,-0.7674136387474387,-1.632277747452935,1.1525071059528758,-0.47223943232319254,-0.2689655097643893,-0.8553870622561698,1.7857999975644658
b,2.7315707285888493,NA,-0.08766082496498678,-0.21585567194448008,0.5254095004119799,-1.0906271125850566,0.29494395008254676,-1.2346655020177562,-0.11473009729782471
e,1.4863758785650134,0.5726737678050995,1.5032739210092498,-0.0462703853571013,0.8144831890478841,0.7150654428764802,-0.45486851618714763,1.8796001260795239,1.6048703544769585
b,0.446255617775023,0.5491802955511957,-0.15922635219382902,-0.011722141350855968,0.8610412525711582,-0.26729493777544544,-1.0545929595580301,-0.17183234562014255,0.3725436489069308
a,1.7391334776766598,NA,0.7777424536415753,0.7864957949832646,1.1915448672844038,-0.519081696958615,-0.4357953033379294,1.6005925726257626,2.25121663220038
e,0.7049418257083744,0.23117590905167162,-0.37569181083333913,-1.6631728016069114,0.9085058483886633,-0.6907676862944906,-0.28806671207163803,-1.0771594255563146,-0.4870018632499167
a,0.7736834529787302,0.7463165887165815,-0.23406919774584606,-0.043643099249405765,0.5784355037308866,0.16248193233277708,-0.16869798679424466,0.8988636286769973,0.9244535724188292
a,2.9757235036231577,NA,0.7062692650261058,0.5877819395123564,0.07666470608884532,0.918366253780848,-0.8427641925846743,-0.572148086973063,0.3467597013725441
b,1.9190478175878525,NA,0.3536106800036274,1.0129936783505997,-0.36052194504338686,-0.11797790787148749,-0.11495566887326364,0.6733361407015177,-0.4024200162828136
b,0.9950330969877541,0.6955866867210716,0.8296509615405516,-0.4342097013076275,1.4971778517377379,0.10978552242944092,0.5880734764701039,-0.04188013314756378,0.2808183926625646
e,1.7157932922709733,NA,-0.8594848617120372,-1.1249710371141204,0.04173392441468249,-0.47568569901008095,-0.23932591492175737,0.44643650905520454,-0.739013838154144
c,2.402340140193701,NA,0.15733028908632474,1.0225284483335424,-0.9383458429797826,0.46601148221938216,-0.6194956040329466,0.8769186977879123,0.4644858498156479
b,2.9209218544419855,NA,0.11263009104069228,1.4800042582508826,-1.0240856885596272,0.7966470437161266,-0.2780832739199928,-0.032583517392915984,-1.0132814594727593
f,2.4404214865062386,NA,1.1662979626238643,0.3991649472130273,-0.5001291579549791,0.7776929334509944,-0.19839105511168956,0.5599376295420808,0.8150731589563468
g,1.3799494884442538,0.4536996923852712,0.41385575289555565,-0.0645716778766254,1.2681046948844379,-0.9435799272186098,-0.08261381054529007,1.8494630912643744,2.8140419694526306
